[2026-01-20 16:33:03][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M03/exp01/train_20260120_163303_gpu1_pid633449.log
[2026-01-20 16:33:03][INFO] 进程 PID: 633449
[2026-01-20 16:33:03][INFO] ========== FCNN-ANNEAL 训练开始 ==========
[2026-01-20 16:33:03][INFO] 使用设备: cuda
[2026-01-20 16:33:03][INFO] 训练参数: {'epochs': 120, 'lr': 0.005, 'batch_cases': 10, 'points_per_case': 10000, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M03/exp01', 'ckpt_dir': 'checkpoints/M03/exp01'}
[2026-01-20 16:33:03][INFO] 数据集大小: 141 cases
[2026-01-20 16:33:03][INFO] 每 case 采样点数: 10000
[2026-01-20 16:33:05][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-20 16:33:05][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-20 16:35:26][INFO] [Epoch 001] MSE Loss = 58358.984896 | LR = 5.00e-03
[2026-01-20 16:37:49][INFO] [Epoch 002] MSE Loss = 18529.823893 | LR = 5.00e-03
[2026-01-20 16:40:10][INFO] [Epoch 003] MSE Loss = 11104.682878 | LR = 5.00e-03
[2026-01-20 16:42:31][INFO] [Epoch 004] MSE Loss = 8298.942676 | LR = 5.00e-03
[2026-01-20 16:44:51][INFO] [Epoch 005] MSE Loss = 6688.416569 | LR = 5.00e-03
[2026-01-20 16:47:15][INFO] [Epoch 006] MSE Loss = 6101.190527 | LR = 5.00e-03
[2026-01-20 16:49:38][INFO] [Epoch 007] MSE Loss = 5426.043685 | LR = 5.00e-03
[2026-01-20 16:51:56][INFO] [Epoch 008] MSE Loss = 6081.914062 | LR = 5.00e-03
[2026-01-20 16:54:15][INFO] [Epoch 009] MSE Loss = 5178.926628 | LR = 5.00e-03
[2026-01-20 16:56:33][INFO] [Epoch 010] MSE Loss = 5159.331885 | LR = 5.00e-03
[2026-01-20 16:58:53][INFO] [Epoch 011] MSE Loss = 4728.962760 | LR = 5.00e-03
[2026-01-20 17:01:16][INFO] [Epoch 012] MSE Loss = 4390.975423 | LR = 5.00e-03
[2026-01-20 17:03:37][INFO] [Epoch 013] MSE Loss = 3775.510864 | LR = 5.00e-03
[2026-01-20 17:06:00][INFO] [Epoch 014] MSE Loss = 3703.278483 | LR = 5.00e-03
[2026-01-20 17:08:23][INFO] [Epoch 015] MSE Loss = 4248.231738 | LR = 5.00e-03
[2026-01-20 17:10:49][INFO] [Epoch 016] MSE Loss = 3646.190715 | LR = 5.00e-03
[2026-01-20 17:13:13][INFO] [Epoch 017] MSE Loss = 3133.077458 | LR = 5.00e-03
[2026-01-20 17:15:36][INFO] [Epoch 018] MSE Loss = 3197.526042 | LR = 5.00e-03
[2026-01-20 17:17:55][INFO] [Epoch 019] MSE Loss = 3049.411711 | LR = 5.00e-03
[2026-01-20 17:20:11][INFO] [Epoch 020] MSE Loss = 2482.426400 | LR = 5.00e-03
[2026-01-20 17:22:31][INFO] [Epoch 021] MSE Loss = 2271.195150 | LR = 5.00e-03
[2026-01-20 17:24:50][INFO] [Epoch 022] MSE Loss = 2120.708842 | LR = 5.00e-03
[2026-01-20 17:27:09][INFO] [Epoch 023] MSE Loss = 2200.198543 | LR = 5.00e-03
[2026-01-20 17:29:27][INFO] [Epoch 024] MSE Loss = 2273.788867 | LR = 5.00e-03
[2026-01-20 17:31:44][INFO] [Epoch 025] MSE Loss = 2303.148649 | LR = 5.00e-03
[2026-01-20 17:34:04][INFO] [Epoch 026] MSE Loss = 2116.685946 | LR = 5.00e-03
[2026-01-20 17:36:23][INFO] [Epoch 027] MSE Loss = 1796.842733 | LR = 5.00e-03
[2026-01-20 17:38:46][INFO] [Epoch 028] MSE Loss = 1563.780880 | LR = 5.00e-03
[2026-01-20 17:41:05][INFO] [Epoch 029] MSE Loss = 1603.630408 | LR = 5.00e-03
[2026-01-20 17:45:46][INFO] [Epoch 030] MSE Loss = 1317.057007 | LR = 5.00e-03
[2026-01-20 17:50:38][INFO] [Epoch 031] MSE Loss = 1593.900484 | LR = 5.00e-03
[2026-01-20 17:55:40][INFO] [Epoch 032] MSE Loss = 1672.297774 | LR = 5.00e-03
[2026-01-20 18:00:38][INFO] [Epoch 033] MSE Loss = 1458.518278 | LR = 5.00e-03
[2026-01-20 18:05:43][INFO] [Epoch 034] MSE Loss = 1206.803357 | LR = 5.00e-03
[2026-01-20 18:10:46][INFO] [Epoch 035] MSE Loss = 1205.941191 | LR = 5.00e-03
[2026-01-20 18:15:42][INFO] [Epoch 036] MSE Loss = 926.707898 | LR = 5.00e-03
[2026-01-20 18:20:41][INFO] [Epoch 037] MSE Loss = 1180.503829 | LR = 5.00e-03
[2026-01-20 18:25:42][INFO] [Epoch 038] MSE Loss = 829.174215 | LR = 5.00e-03
[2026-01-20 18:30:38][INFO] [Epoch 039] MSE Loss = 752.552002 | LR = 5.00e-03
[2026-01-20 18:35:36][INFO] [Epoch 040] MSE Loss = 640.562785 | LR = 5.00e-03
[2026-01-20 18:40:35][INFO] [Epoch 041] MSE Loss = 609.049052 | LR = 5.00e-03
[2026-01-20 18:45:36][INFO] [Epoch 042] MSE Loss = 548.870886 | LR = 5.00e-03
[2026-01-20 18:50:37][INFO] [Epoch 043] MSE Loss = 528.762201 | LR = 5.00e-03
[2026-01-20 18:55:40][INFO] [Epoch 044] MSE Loss = 528.592096 | LR = 5.00e-03
[2026-01-20 19:00:43][INFO] [Epoch 045] MSE Loss = 383.168343 | LR = 5.00e-03
[2026-01-20 19:05:42][INFO] [Epoch 046] MSE Loss = 355.666921 | LR = 5.00e-03
[2026-01-20 19:10:38][INFO] [Epoch 047] MSE Loss = 341.802136 | LR = 5.00e-03
[2026-01-20 19:15:33][INFO] [Epoch 048] MSE Loss = 298.973177 | LR = 5.00e-03
[2026-01-20 19:20:26][INFO] [Epoch 049] MSE Loss = 278.005547 | LR = 5.00e-03
[2026-01-20 19:25:21][INFO] [Epoch 050] MSE Loss = 283.519151 | LR = 5.00e-03
[2026-01-20 19:30:20][INFO] [Epoch 051] MSE Loss = 232.414332 | LR = 5.00e-03
[2026-01-20 19:35:17][INFO] [Epoch 052] MSE Loss = 213.928472 | LR = 5.00e-03
[2026-01-20 19:40:15][INFO] [Epoch 053] MSE Loss = 217.587855 | LR = 5.00e-03
[2026-01-20 19:45:15][INFO] [Epoch 054] MSE Loss = 217.026630 | LR = 5.00e-03
[2026-01-20 19:50:12][INFO] [Epoch 055] MSE Loss = 190.790375 | LR = 5.00e-03
[2026-01-20 19:55:10][INFO] [Epoch 056] MSE Loss = 171.759869 | LR = 5.00e-03
[2026-01-20 20:00:09][INFO] [Epoch 057] MSE Loss = 177.565825 | LR = 5.00e-03
[2026-01-20 20:05:04][INFO] [Epoch 058] MSE Loss = 162.118683 | LR = 5.00e-03
[2026-01-20 20:09:57][INFO] [Epoch 059] MSE Loss = 154.063446 | LR = 5.00e-03
[2026-01-20 20:14:56][INFO] [Epoch 060] MSE Loss = 149.518679 | LR = 5.00e-03
[2026-01-20 20:19:55][INFO] [Epoch 061] MSE Loss = 151.475852 | LR = 5.00e-03
[2026-01-20 20:24:52][INFO] [Epoch 062] MSE Loss = 151.445789 | LR = 5.00e-03
[2026-01-20 20:29:52][INFO] [Epoch 063] MSE Loss = 151.918783 | LR = 5.00e-03
