[2026-01-20 10:38:32][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M02/exp05/train_20260120_103832_gpu5_pid311876.log
[2026-01-20 10:38:32][INFO] 进程 PID: 311876
[2026-01-20 10:38:32][INFO] ========== FCNN-ANNEAL 训练开始 ==========
[2026-01-20 10:38:32][INFO] 使用设备: cuda
[2026-01-20 10:38:32][INFO] 训练参数: {'epochs': 100, 'lr': 0.002, 'batch_cases': 1, 'points_per_case': 8192, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M02/exp05', 'ckpt_dir': 'checkpoints/M02/exp05'}
[2026-01-20 10:38:32][INFO] 数据集大小: 141 cases
[2026-01-20 10:38:32][INFO] 每 case 采样点数: 8192
[2026-01-20 10:38:34][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-20 10:38:34][INFO] 优化器: AdamW, 初始 lr=0.002, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-20 10:40:52][INFO] [Epoch 001] MSE Loss = 21232.726514 | LR = 2.00e-03
[2026-01-20 10:43:12][INFO] [Epoch 002] MSE Loss = 6707.101935 | LR = 2.00e-03
[2026-01-20 10:45:32][INFO] [Epoch 003] MSE Loss = 5654.296445 | LR = 2.00e-03
[2026-01-20 10:47:51][INFO] [Epoch 004] MSE Loss = 4833.578924 | LR = 2.00e-03
[2026-01-20 10:50:09][INFO] [Epoch 005] MSE Loss = 4387.837784 | LR = 2.00e-03
[2026-01-20 10:52:30][INFO] [Epoch 006] MSE Loss = 3858.738226 | LR = 2.00e-03
[2026-01-20 10:54:48][INFO] [Epoch 007] MSE Loss = 3275.628247 | LR = 2.00e-03
[2026-01-20 10:57:09][INFO] [Epoch 008] MSE Loss = 3075.957903 | LR = 2.00e-03
[2026-01-20 10:59:29][INFO] [Epoch 009] MSE Loss = 2742.233598 | LR = 2.00e-03
[2026-01-20 11:01:53][INFO] [Epoch 010] MSE Loss = 2298.998519 | LR = 2.00e-03
[2026-01-20 11:04:16][INFO] [Epoch 011] MSE Loss = 2112.074263 | LR = 2.00e-03
[2026-01-20 11:06:37][INFO] [Epoch 012] MSE Loss = 2261.454141 | LR = 2.00e-03
[2026-01-20 11:08:59][INFO] [Epoch 013] MSE Loss = 1578.283694 | LR = 2.00e-03
[2026-01-20 11:11:21][INFO] [Epoch 014] MSE Loss = 1441.267111 | LR = 2.00e-03
[2026-01-20 11:13:42][INFO] [Epoch 015] MSE Loss = 1249.107275 | LR = 2.00e-03
[2026-01-20 11:16:03][INFO] [Epoch 016] MSE Loss = 1098.323285 | LR = 2.00e-03
[2026-01-20 11:18:24][INFO] [Epoch 017] MSE Loss = 1010.504612 | LR = 2.00e-03
[2026-01-20 11:20:43][INFO] [Epoch 018] MSE Loss = 755.264871 | LR = 2.00e-03
[2026-01-20 11:23:01][INFO] [Epoch 019] MSE Loss = 667.959844 | LR = 2.00e-03
[2026-01-20 11:25:19][INFO] [Epoch 020] MSE Loss = 473.014603 | LR = 2.00e-03
[2026-01-20 11:27:39][INFO] [Epoch 021] MSE Loss = 414.115281 | LR = 2.00e-03
[2026-01-20 11:29:58][INFO] [Epoch 022] MSE Loss = 304.783684 | LR = 2.00e-03
[2026-01-20 11:32:21][INFO] [Epoch 023] MSE Loss = 231.083522 | LR = 2.00e-03
[2026-01-20 11:34:42][INFO] [Epoch 024] MSE Loss = 218.323401 | LR = 2.00e-03
[2026-01-20 11:37:01][INFO] [Epoch 025] MSE Loss = 161.039279 | LR = 2.00e-03
[2026-01-20 11:39:25][INFO] [Epoch 026] MSE Loss = 140.854782 | LR = 2.00e-03
[2026-01-20 11:41:47][INFO] [Epoch 027] MSE Loss = 128.720755 | LR = 2.00e-03
[2026-01-20 11:44:08][INFO] [Epoch 028] MSE Loss = 115.610546 | LR = 2.00e-03
[2026-01-20 11:46:28][INFO] [Epoch 029] MSE Loss = 117.120580 | LR = 2.00e-03
[2026-01-20 11:48:49][INFO] [Epoch 030] MSE Loss = 105.231681 | LR = 2.00e-03
[2026-01-20 11:51:08][INFO] [Epoch 031] MSE Loss = 105.178350 | LR = 2.00e-03
[2026-01-20 11:53:27][INFO] [Epoch 032] MSE Loss = 101.052601 | LR = 2.00e-03
[2026-01-20 11:55:49][INFO] [Epoch 033] MSE Loss = 93.971251 | LR = 2.00e-03
[2026-01-20 11:58:12][INFO] [Epoch 034] MSE Loss = 92.633814 | LR = 2.00e-03
[2026-01-20 12:00:34][INFO] [Epoch 035] MSE Loss = 90.638353 | LR = 2.00e-03
[2026-01-20 12:02:56][INFO] [Epoch 036] MSE Loss = 88.774292 | LR = 2.00e-03
[2026-01-20 12:05:18][INFO] [Epoch 037] MSE Loss = 90.145694 | LR = 2.00e-03
[2026-01-20 12:07:40][INFO] [Epoch 038] MSE Loss = 82.699936 | LR = 2.00e-03
[2026-01-20 12:10:00][INFO] [Epoch 039] MSE Loss = 79.864914 | LR = 2.00e-03
[2026-01-20 12:12:21][INFO] [Epoch 040] MSE Loss = 79.992722 | LR = 2.00e-03
[2026-01-20 12:14:41][INFO] [Epoch 041] MSE Loss = 76.033463 | LR = 2.00e-03
[2026-01-20 12:17:02][INFO] [Epoch 042] MSE Loss = 74.693324 | LR = 2.00e-03
[2026-01-20 12:19:24][INFO] [Epoch 043] MSE Loss = 74.100793 | LR = 2.00e-03
[2026-01-20 12:21:47][INFO] [Epoch 044] MSE Loss = 73.691166 | LR = 2.00e-03
[2026-01-20 12:24:09][INFO] [Epoch 045] MSE Loss = 129.410613 | LR = 2.00e-03
[2026-01-20 12:26:30][INFO] [Epoch 046] MSE Loss = 112.730520 | LR = 2.00e-03
[2026-01-20 12:28:48][INFO] [Epoch 047] MSE Loss = 79.334182 | LR = 2.00e-03
[2026-01-20 12:31:09][INFO] [Epoch 048] MSE Loss = 67.023392 | LR = 2.00e-03
[2026-01-20 12:33:29][INFO] [Epoch 049] MSE Loss = 66.260182 | LR = 2.00e-03
[2026-01-20 12:35:46][INFO] [Epoch 050] MSE Loss = 61.844324 | LR = 2.00e-03
[2026-01-20 12:38:06][INFO] [Epoch 051] MSE Loss = 80.944229 | LR = 2.00e-03
[2026-01-20 12:40:26][INFO] [Epoch 052] MSE Loss = 79.350143 | LR = 2.00e-03
[2026-01-20 12:42:44][INFO] [Epoch 053] MSE Loss = 59.676877 | LR = 2.00e-03
[2026-01-20 12:45:03][INFO] [Epoch 054] MSE Loss = 62.695899 | LR = 2.00e-03
[2026-01-20 12:47:23][INFO] [Epoch 055] MSE Loss = 58.555222 | LR = 2.00e-03
[2026-01-20 12:49:43][INFO] [Epoch 056] MSE Loss = 60.835872 | LR = 2.00e-03
[2026-01-20 12:52:00][INFO] [Epoch 057] MSE Loss = 57.929977 | LR = 2.00e-03
[2026-01-20 12:54:19][INFO] [Epoch 058] MSE Loss = 73.102917 | LR = 2.00e-03
[2026-01-20 12:56:38][INFO] [Epoch 059] MSE Loss = 58.936333 | LR = 2.00e-03
[2026-01-20 12:59:00][INFO] [Epoch 060] MSE Loss = 52.918989 | LR = 2.00e-03
[2026-01-20 13:01:19][INFO] [Epoch 061] MSE Loss = 71.518416 | LR = 2.00e-03
[2026-01-20 13:03:36][INFO] [Epoch 062] MSE Loss = 67.540597 | LR = 2.00e-03
[2026-01-20 13:05:54][INFO] [Epoch 063] MSE Loss = 56.676795 | LR = 2.00e-03
[2026-01-20 13:08:12][INFO] [Epoch 064] MSE Loss = 216.110530 | LR = 2.00e-03
[2026-01-20 13:10:34][INFO] [Epoch 065] MSE Loss = 64.096217 | LR = 2.00e-03
[2026-01-20 13:12:50][INFO] [Epoch 066] MSE Loss = 49.905291 | LR = 2.00e-03
[2026-01-20 13:15:09][INFO] [Epoch 067] MSE Loss = 49.419024 | LR = 2.00e-03
[2026-01-20 13:17:29][INFO] [Epoch 068] MSE Loss = 51.340597 | LR = 2.00e-03
[2026-01-20 13:19:49][INFO] [Epoch 069] MSE Loss = 47.819089 | LR = 2.00e-03
[2026-01-20 13:22:05][INFO] [Epoch 070] MSE Loss = 46.715070 | LR = 2.00e-03
[2026-01-20 13:24:24][INFO] [Epoch 071] MSE Loss = 48.795865 | LR = 2.00e-03
[2026-01-20 13:26:43][INFO] [Epoch 072] MSE Loss = 46.835731 | LR = 2.00e-03
[2026-01-20 13:29:04][INFO] [Epoch 073] MSE Loss = 45.394336 | LR = 2.00e-03
[2026-01-20 13:31:26][INFO] [Epoch 074] MSE Loss = 49.251556 | LR = 2.00e-03
[2026-01-20 13:33:41][INFO] [Epoch 075] MSE Loss = 47.803558 | LR = 2.00e-03
[2026-01-20 13:36:00][INFO] [Epoch 076] MSE Loss = 55.798621 | LR = 2.00e-03
[2026-01-20 13:38:20][INFO] [Epoch 077] MSE Loss = 53.797910 | LR = 2.00e-03
[2026-01-20 13:40:40][INFO] [Epoch 078] MSE Loss = 153.437084 | LR = 2.00e-03
[2026-01-20 13:43:01][INFO] [Epoch 079] MSE Loss = 43.802178 | LR = 2.00e-03
[2026-01-20 13:45:19][INFO] [Epoch 080] MSE Loss = 40.848357 | LR = 2.00e-03
[2026-01-20 13:46:54][INFO] [Epoch 081] MSE Loss = 41.938991 | LR = 2.00e-03
[2026-01-20 13:48:25][INFO] [Epoch 082] MSE Loss = 37.789734 | LR = 2.00e-03
[2026-01-20 13:50:00][INFO] [Epoch 083] MSE Loss = 50.322965 | LR = 2.00e-03
[2026-01-20 13:51:34][INFO] [Epoch 084] MSE Loss = 110.269898 | LR = 2.00e-03
[2026-01-20 13:53:08][INFO] [Epoch 085] MSE Loss = 64.185122 | LR = 2.00e-03
[2026-01-20 13:54:40][INFO] [Epoch 086] MSE Loss = 36.513427 | LR = 2.00e-03
[2026-01-20 13:56:12][INFO] [Epoch 087] MSE Loss = 33.810533 | LR = 2.00e-03
[2026-01-20 13:57:46][INFO] [Epoch 088] MSE Loss = 32.708915 | LR = 2.00e-03
[2026-01-20 13:59:19][INFO] [Epoch 089] MSE Loss = 31.700580 | LR = 2.00e-03
[2026-01-20 14:00:53][INFO] [Epoch 090] MSE Loss = 32.131642 | LR = 2.00e-03
[2026-01-20 14:02:25][INFO] [Epoch 091] MSE Loss = 31.949912 | LR = 2.00e-03
[2026-01-20 14:03:59][INFO] [Epoch 092] MSE Loss = 32.306740 | LR = 2.00e-03
[2026-01-20 14:05:30][INFO] [Epoch 093] MSE Loss = 61.141304 | LR = 2.00e-03
[2026-01-20 14:07:02][INFO] [Epoch 094] MSE Loss = 120.810777 | LR = 2.00e-03
[2026-01-20 14:08:33][INFO] [Epoch 095] MSE Loss = 31.563491 | LR = 2.00e-03
[2026-01-20 14:10:04][INFO] [Epoch 096] MSE Loss = 32.228034 | LR = 2.00e-03
[2026-01-20 14:11:34][INFO] [Epoch 097] MSE Loss = 34.683679 | LR = 2.00e-03
[2026-01-20 14:13:06][INFO] [Epoch 098] MSE Loss = 32.438452 | LR = 2.00e-03
[2026-01-20 14:14:39][INFO] [Epoch 099] MSE Loss = 38.033989 | LR = 2.00e-03
[2026-01-20 14:16:10][INFO] [Epoch 100] MSE Loss = 34.128974 | LR = 2.00e-03
