[2026-01-20 10:38:32][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M02/exp09/train_20260120_103832_gpu4_pid311901.log
[2026-01-20 10:38:32][INFO] 进程 PID: 311901
[2026-01-20 10:38:32][INFO] ========== FCNN-ANNEAL 训练开始 ==========
[2026-01-20 10:38:32][INFO] 使用设备: cuda
[2026-01-20 10:38:32][INFO] 训练参数: {'epochs': 120, 'lr': 0.005, 'batch_cases': 1, 'points_per_case': 6144, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M02/exp09', 'ckpt_dir': 'checkpoints/M02/exp09'}
[2026-01-20 10:38:32][INFO] 数据集大小: 141 cases
[2026-01-20 10:38:32][INFO] 每 case 采样点数: 6144
[2026-01-20 10:38:34][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-20 10:38:34][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-20 10:40:53][INFO] [Epoch 001] MSE Loss = 14893.262617 | LR = 5.00e-03
[2026-01-20 10:43:11][INFO] [Epoch 002] MSE Loss = 5272.496361 | LR = 5.00e-03
[2026-01-20 10:45:33][INFO] [Epoch 003] MSE Loss = 4039.807368 | LR = 5.00e-03
[2026-01-20 10:47:53][INFO] [Epoch 004] MSE Loss = 2766.760113 | LR = 5.00e-03
[2026-01-20 10:50:11][INFO] [Epoch 005] MSE Loss = 2060.058758 | LR = 5.00e-03
[2026-01-20 10:52:31][INFO] [Epoch 006] MSE Loss = 1790.512230 | LR = 5.00e-03
[2026-01-20 10:54:53][INFO] [Epoch 007] MSE Loss = 1539.897263 | LR = 5.00e-03
[2026-01-20 10:57:15][INFO] [Epoch 008] MSE Loss = 1369.718959 | LR = 5.00e-03
[2026-01-20 10:59:37][INFO] [Epoch 009] MSE Loss = 838.088903 | LR = 5.00e-03
[2026-01-20 11:01:57][INFO] [Epoch 010] MSE Loss = 570.448631 | LR = 5.00e-03
[2026-01-20 11:04:17][INFO] [Epoch 011] MSE Loss = 396.133731 | LR = 5.00e-03
[2026-01-20 11:06:37][INFO] [Epoch 012] MSE Loss = 357.051534 | LR = 5.00e-03
[2026-01-20 11:08:59][INFO] [Epoch 013] MSE Loss = 212.287235 | LR = 5.00e-03
[2026-01-20 11:11:19][INFO] [Epoch 014] MSE Loss = 146.818438 | LR = 5.00e-03
[2026-01-20 11:13:41][INFO] [Epoch 015] MSE Loss = 150.436384 | LR = 5.00e-03
[2026-01-20 11:16:03][INFO] [Epoch 016] MSE Loss = 138.796291 | LR = 5.00e-03
[2026-01-20 11:18:24][INFO] [Epoch 017] MSE Loss = 133.499550 | LR = 5.00e-03
[2026-01-20 11:20:44][INFO] [Epoch 018] MSE Loss = 122.164712 | LR = 5.00e-03
[2026-01-20 11:23:06][INFO] [Epoch 019] MSE Loss = 112.143659 | LR = 5.00e-03
[2026-01-20 11:25:28][INFO] [Epoch 020] MSE Loss = 115.524020 | LR = 5.00e-03
[2026-01-20 11:27:47][INFO] [Epoch 021] MSE Loss = 105.369328 | LR = 5.00e-03
[2026-01-20 11:30:08][INFO] [Epoch 022] MSE Loss = 105.209839 | LR = 5.00e-03
[2026-01-20 11:32:29][INFO] [Epoch 023] MSE Loss = 110.910258 | LR = 5.00e-03
[2026-01-20 11:34:49][INFO] [Epoch 024] MSE Loss = 120.927434 | LR = 5.00e-03
[2026-01-20 11:37:10][INFO] [Epoch 025] MSE Loss = 96.427388 | LR = 5.00e-03
[2026-01-20 11:39:30][INFO] [Epoch 026] MSE Loss = 87.343166 | LR = 5.00e-03
[2026-01-20 11:41:49][INFO] [Epoch 027] MSE Loss = 105.604521 | LR = 5.00e-03
[2026-01-20 11:44:09][INFO] [Epoch 028] MSE Loss = 92.357568 | LR = 5.00e-03
[2026-01-20 11:46:29][INFO] [Epoch 029] MSE Loss = 72.935159 | LR = 5.00e-03
[2026-01-20 11:48:49][INFO] [Epoch 030] MSE Loss = 114.075863 | LR = 5.00e-03
[2026-01-20 11:51:09][INFO] [Epoch 031] MSE Loss = 156.955349 | LR = 5.00e-03
[2026-01-20 11:53:27][INFO] [Epoch 032] MSE Loss = 86.377025 | LR = 5.00e-03
[2026-01-20 11:55:48][INFO] [Epoch 033] MSE Loss = 56.906662 | LR = 5.00e-03
[2026-01-20 11:58:10][INFO] [Epoch 034] MSE Loss = 106.553541 | LR = 5.00e-03
[2026-01-20 12:00:31][INFO] [Epoch 035] MSE Loss = 78.540253 | LR = 5.00e-03
[2026-01-20 12:02:50][INFO] [Epoch 036] MSE Loss = 79.106362 | LR = 5.00e-03
[2026-01-20 12:05:10][INFO] [Epoch 037] MSE Loss = 79.849495 | LR = 5.00e-03
[2026-01-20 12:07:34][INFO] [Epoch 038] MSE Loss = 83.782003 | LR = 5.00e-03
[2026-01-20 12:09:56][INFO] [Epoch 039] MSE Loss = 70.671430 | LR = 5.00e-03
[2026-01-20 12:12:19][INFO] [Epoch 040] MSE Loss = 99.053835 | LR = 5.00e-03
[2026-01-20 12:14:38][INFO] [Epoch 041] MSE Loss = 124.580254 | LR = 5.00e-03
[2026-01-20 12:17:00][INFO] [Epoch 042] MSE Loss = 58.993385 | LR = 5.00e-03
[2026-01-20 12:19:22][INFO] [Epoch 043] MSE Loss = 101.416868 | LR = 5.00e-03
[2026-01-20 12:21:45][INFO] [Epoch 044] MSE Loss = 57.163659 | LR = 5.00e-03
[2026-01-20 12:24:05][INFO] [Epoch 045] MSE Loss = 39.693153 | LR = 2.50e-03
[2026-01-20 12:26:21][INFO] [Epoch 046] MSE Loss = 36.017724 | LR = 2.50e-03
[2026-01-20 12:28:39][INFO] [Epoch 047] MSE Loss = 35.696487 | LR = 2.50e-03
[2026-01-20 12:30:59][INFO] [Epoch 048] MSE Loss = 40.276908 | LR = 2.50e-03
[2026-01-20 12:33:20][INFO] [Epoch 049] MSE Loss = 34.203665 | LR = 2.50e-03
[2026-01-20 12:35:43][INFO] [Epoch 050] MSE Loss = 36.493269 | LR = 2.50e-03
[2026-01-20 12:38:03][INFO] [Epoch 051] MSE Loss = 39.694352 | LR = 2.50e-03
[2026-01-20 12:40:23][INFO] [Epoch 052] MSE Loss = 41.159375 | LR = 2.50e-03
[2026-01-20 12:42:41][INFO] [Epoch 053] MSE Loss = 31.349750 | LR = 2.50e-03
[2026-01-20 12:44:59][INFO] [Epoch 054] MSE Loss = 31.645410 | LR = 2.50e-03
[2026-01-20 12:47:18][INFO] [Epoch 055] MSE Loss = 35.537500 | LR = 2.50e-03
[2026-01-20 12:49:36][INFO] [Epoch 056] MSE Loss = 31.726144 | LR = 2.50e-03
[2026-01-20 12:51:56][INFO] [Epoch 057] MSE Loss = 72.232559 | LR = 2.50e-03
[2026-01-20 12:54:16][INFO] [Epoch 058] MSE Loss = 36.230256 | LR = 2.50e-03
[2026-01-20 12:56:35][INFO] [Epoch 059] MSE Loss = 28.272466 | LR = 2.50e-03
[2026-01-20 12:58:56][INFO] [Epoch 060] MSE Loss = 36.741510 | LR = 2.50e-03
[2026-01-20 13:01:15][INFO] [Epoch 061] MSE Loss = 32.219268 | LR = 2.50e-03
[2026-01-20 13:03:34][INFO] [Epoch 062] MSE Loss = 30.052917 | LR = 2.50e-03
[2026-01-20 13:05:52][INFO] [Epoch 063] MSE Loss = 28.604622 | LR = 2.50e-03
[2026-01-20 13:08:15][INFO] [Epoch 064] MSE Loss = 58.701811 | LR = 2.50e-03
[2026-01-20 13:10:36][INFO] [Epoch 065] MSE Loss = 63.605332 | LR = 2.50e-03
[2026-01-20 13:12:56][INFO] [Epoch 066] MSE Loss = 58.845063 | LR = 2.50e-03
[2026-01-20 13:15:11][INFO] [Epoch 067] MSE Loss = 26.130502 | LR = 2.50e-03
[2026-01-20 13:17:29][INFO] [Epoch 068] MSE Loss = 30.037613 | LR = 2.50e-03
[2026-01-20 13:19:51][INFO] [Epoch 069] MSE Loss = 30.306815 | LR = 2.50e-03
[2026-01-20 13:22:11][INFO] [Epoch 070] MSE Loss = 28.834829 | LR = 2.50e-03
[2026-01-20 13:24:31][INFO] [Epoch 071] MSE Loss = 40.493430 | LR = 2.50e-03
[2026-01-20 13:26:51][INFO] [Epoch 072] MSE Loss = 43.562119 | LR = 2.50e-03
[2026-01-20 13:29:12][INFO] [Epoch 073] MSE Loss = 31.880120 | LR = 2.50e-03
[2026-01-20 13:31:33][INFO] [Epoch 074] MSE Loss = 26.181759 | LR = 2.50e-03
[2026-01-20 13:33:52][INFO] [Epoch 075] MSE Loss = 23.621825 | LR = 2.50e-03
[2026-01-20 13:36:10][INFO] [Epoch 076] MSE Loss = 28.567900 | LR = 2.50e-03
[2026-01-20 13:38:24][INFO] [Epoch 077] MSE Loss = 91.883849 | LR = 2.50e-03
[2026-01-20 13:40:42][INFO] [Epoch 078] MSE Loss = 27.570442 | LR = 2.50e-03
[2026-01-20 13:43:05][INFO] [Epoch 079] MSE Loss = 25.983140 | LR = 2.50e-03
