[2026-01-20 17:41:26][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M02/exp02/train_20260120_174126_gpu2_pid699163.log
[2026-01-20 17:41:26][INFO] 进程 PID: 699163
[2026-01-20 17:41:26][INFO] ========== FCNN-ANNEAL 训练开始 ==========
[2026-01-20 17:41:26][INFO] 使用设备: cuda
[2026-01-20 17:41:26][INFO] 训练参数: {'epochs': 120, 'lr': 0.005, 'batch_cases': 1, 'points_per_case': 20000, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M02/exp02', 'ckpt_dir': 'checkpoints/M02/exp02'}
[2026-01-20 17:41:26][INFO] 数据集大小: 141 cases
[2026-01-20 17:41:26][INFO] 每 case 采样点数: 20000
[2026-01-20 17:41:28][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-20 17:41:28][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-20 17:45:56][INFO] [Epoch 001] MSE Loss = 14060.751665 | LR = 5.00e-03
[2026-01-20 17:50:26][INFO] [Epoch 002] MSE Loss = 5354.595010 | LR = 5.00e-03
[2026-01-20 17:54:52][INFO] [Epoch 003] MSE Loss = 3770.634213 | LR = 5.00e-03
[2026-01-20 17:59:23][INFO] [Epoch 004] MSE Loss = 2824.671067 | LR = 5.00e-03
[2026-01-20 18:03:54][INFO] [Epoch 005] MSE Loss = 2488.639041 | LR = 5.00e-03
[2026-01-20 18:08:22][INFO] [Epoch 006] MSE Loss = 1608.500398 | LR = 5.00e-03
[2026-01-20 18:12:49][INFO] [Epoch 007] MSE Loss = 1403.965414 | LR = 5.00e-03
[2026-01-20 18:17:14][INFO] [Epoch 008] MSE Loss = 1042.918215 | LR = 5.00e-03
[2026-01-20 18:21:44][INFO] [Epoch 009] MSE Loss = 920.285690 | LR = 5.00e-03
[2026-01-20 18:26:07][INFO] [Epoch 010] MSE Loss = 663.805444 | LR = 5.00e-03
[2026-01-20 18:30:34][INFO] [Epoch 011] MSE Loss = 541.728497 | LR = 5.00e-03
[2026-01-20 18:35:07][INFO] [Epoch 012] MSE Loss = 305.582984 | LR = 5.00e-03
[2026-01-20 18:39:32][INFO] [Epoch 013] MSE Loss = 244.723112 | LR = 5.00e-03
[2026-01-20 18:44:05][INFO] [Epoch 014] MSE Loss = 232.592898 | LR = 5.00e-03
[2026-01-20 18:48:37][INFO] [Epoch 015] MSE Loss = 156.624829 | LR = 5.00e-03
[2026-01-20 18:53:10][INFO] [Epoch 016] MSE Loss = 136.347580 | LR = 5.00e-03
[2026-01-20 18:57:35][INFO] [Epoch 017] MSE Loss = 122.842255 | LR = 5.00e-03
[2026-01-20 19:02:05][INFO] [Epoch 018] MSE Loss = 117.424367 | LR = 5.00e-03
[2026-01-20 19:06:32][INFO] [Epoch 019] MSE Loss = 110.542119 | LR = 5.00e-03
[2026-01-20 19:11:02][INFO] [Epoch 020] MSE Loss = 105.940656 | LR = 5.00e-03
[2026-01-20 19:15:29][INFO] [Epoch 021] MSE Loss = 95.435307 | LR = 5.00e-03
[2026-01-20 19:19:59][INFO] [Epoch 022] MSE Loss = 90.969766 | LR = 5.00e-03
[2026-01-20 19:24:29][INFO] [Epoch 023] MSE Loss = 89.814935 | LR = 5.00e-03
[2026-01-20 19:28:53][INFO] [Epoch 024] MSE Loss = 83.612994 | LR = 5.00e-03
[2026-01-20 19:33:26][INFO] [Epoch 025] MSE Loss = 86.266939 | LR = 5.00e-03
[2026-01-20 19:37:53][INFO] [Epoch 026] MSE Loss = 71.287409 | LR = 5.00e-03
[2026-01-20 19:42:25][INFO] [Epoch 027] MSE Loss = 79.126207 | LR = 5.00e-03
[2026-01-20 19:46:52][INFO] [Epoch 028] MSE Loss = 112.475631 | LR = 5.00e-03
[2026-01-20 19:51:19][INFO] [Epoch 029] MSE Loss = 114.473859 | LR = 5.00e-03
[2026-01-20 19:55:45][INFO] [Epoch 030] MSE Loss = 69.366008 | LR = 5.00e-03
[2026-01-20 20:00:07][INFO] [Epoch 031] MSE Loss = 146.890574 | LR = 5.00e-03
[2026-01-20 20:04:35][INFO] [Epoch 032] MSE Loss = 83.900579 | LR = 5.00e-03
[2026-01-20 20:09:03][INFO] [Epoch 033] MSE Loss = 73.767427 | LR = 5.00e-03
[2026-01-20 20:13:34][INFO] [Epoch 034] MSE Loss = 73.386433 | LR = 5.00e-03
[2026-01-20 20:18:01][INFO] [Epoch 035] MSE Loss = 111.056308 | LR = 5.00e-03
[2026-01-20 20:22:29][INFO] [Epoch 036] MSE Loss = 54.848084 | LR = 5.00e-03
[2026-01-20 20:26:58][INFO] [Epoch 037] MSE Loss = 55.885074 | LR = 5.00e-03
[2026-01-20 20:31:28][INFO] [Epoch 038] MSE Loss = 60.411319 | LR = 5.00e-03
[2026-01-20 20:35:58][INFO] [Epoch 039] MSE Loss = 190.652765 | LR = 5.00e-03
[2026-01-20 20:40:27][INFO] [Epoch 040] MSE Loss = 76.318394 | LR = 5.00e-03
[2026-01-20 20:44:55][INFO] [Epoch 041] MSE Loss = 55.553654 | LR = 5.00e-03
[2026-01-20 20:49:22][INFO] [Epoch 042] MSE Loss = 48.686353 | LR = 5.00e-03
[2026-01-20 20:53:48][INFO] [Epoch 043] MSE Loss = 43.292690 | LR = 5.00e-03
[2026-01-20 20:58:16][INFO] [Epoch 044] MSE Loss = 62.657016 | LR = 5.00e-03
[2026-01-20 21:02:44][INFO] [Epoch 045] MSE Loss = 67.229358 | LR = 5.00e-03
