[2026-01-26 14:44:25][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M03/exp06/train_20260126_144425_gpu1_pid3380324.log
[2026-01-26 14:44:25][INFO] 进程 PID: 3380324
[2026-01-26 14:44:25][INFO] ========== FCNN-Fourier 训练开始 ==========
[2026-01-26 14:44:25][INFO] 使用设备: cuda
[2026-01-26 14:44:25][INFO] 训练参数: {'epochs': 150, 'lr': 0.005, 'batch_cases': 10, 'points_per_case': 200000, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M03/exp06', 'ckpt_dir': 'checkpoints/M03/exp06'}
[2026-01-26 14:44:25][INFO] 数据集大小: 141 cases
[2026-01-26 14:44:25][INFO] 每 case 采样点数: 200000
[2026-01-26 14:44:27][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-26 14:44:27][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-26 14:46:47][INFO] [Epoch 001] MSE Loss = 69085.157422 | LR = 5.00e-03
[2026-01-26 14:49:12][INFO] [Epoch 002] MSE Loss = 18325.007487 | LR = 5.00e-03
[2026-01-26 14:51:31][INFO] [Epoch 003] MSE Loss = 12249.551042 | LR = 5.00e-03
[2026-01-26 14:53:59][INFO] [Epoch 004] MSE Loss = 8983.839258 | LR = 5.00e-03
[2026-01-26 14:56:20][INFO] [Epoch 005] MSE Loss = 7031.756836 | LR = 5.00e-03
[2026-01-26 14:58:41][INFO] [Epoch 006] MSE Loss = 6111.081266 | LR = 5.00e-03
[2026-01-26 15:00:54][INFO] [Epoch 007] MSE Loss = 5678.263916 | LR = 5.00e-03
[2026-01-26 15:03:15][INFO] [Epoch 008] MSE Loss = 5484.416764 | LR = 5.00e-03
[2026-01-26 15:05:37][INFO] [Epoch 009] MSE Loss = 5305.446289 | LR = 5.00e-03
[2026-01-26 15:07:59][INFO] [Epoch 010] MSE Loss = 4541.253353 | LR = 5.00e-03
[2026-01-26 15:10:21][INFO] [Epoch 011] MSE Loss = 4306.778743 | LR = 5.00e-03
[2026-01-26 15:12:45][INFO] [Epoch 012] MSE Loss = 3998.515283 | LR = 5.00e-03
[2026-01-26 15:15:04][INFO] [Epoch 013] MSE Loss = 3683.321973 | LR = 5.00e-03
[2026-01-26 15:17:24][INFO] [Epoch 014] MSE Loss = 3489.051318 | LR = 5.00e-03
[2026-01-26 15:19:48][INFO] [Epoch 015] MSE Loss = 3326.214836 | LR = 5.00e-03
[2026-01-26 15:22:09][INFO] [Epoch 016] MSE Loss = 2831.405778 | LR = 5.00e-03
[2026-01-26 15:24:26][INFO] [Epoch 017] MSE Loss = 2489.735168 | LR = 5.00e-03
[2026-01-26 15:26:43][INFO] [Epoch 018] MSE Loss = 2321.639583 | LR = 5.00e-03
[2026-01-26 15:29:05][INFO] [Epoch 019] MSE Loss = 2192.995011 | LR = 5.00e-03
[2026-01-26 15:31:26][INFO] [Epoch 020] MSE Loss = 2486.821948 | LR = 5.00e-03
[2026-01-26 15:33:47][INFO] [Epoch 021] MSE Loss = 2078.155632 | LR = 5.00e-03
[2026-01-26 15:36:08][INFO] [Epoch 022] MSE Loss = 3532.325675 | LR = 5.00e-03
[2026-01-26 15:38:28][INFO] [Epoch 023] MSE Loss = 2798.615885 | LR = 5.00e-03
[2026-01-26 15:40:48][INFO] [Epoch 024] MSE Loss = 2037.833968 | LR = 5.00e-03
[2026-01-26 15:43:10][INFO] [Epoch 025] MSE Loss = 1640.807658 | LR = 5.00e-03
[2026-01-26 15:45:31][INFO] [Epoch 026] MSE Loss = 1786.515849 | LR = 5.00e-03
[2026-01-26 15:47:49][INFO] [Epoch 027] MSE Loss = 1352.064691 | LR = 5.00e-03
[2026-01-26 15:50:07][INFO] [Epoch 028] MSE Loss = 1529.463338 | LR = 5.00e-03
[2026-01-26 15:52:26][INFO] [Epoch 029] MSE Loss = 1444.537956 | LR = 5.00e-03
[2026-01-26 15:54:47][INFO] [Epoch 030] MSE Loss = 1062.517745 | LR = 5.00e-03
[2026-01-26 15:57:08][INFO] [Epoch 031] MSE Loss = 1133.923295 | LR = 5.00e-03
[2026-01-26 15:59:31][INFO] [Epoch 032] MSE Loss = 1113.428227 | LR = 5.00e-03
[2026-01-26 16:01:50][INFO] [Epoch 033] MSE Loss = 1322.772703 | LR = 5.00e-03
[2026-01-26 16:04:11][INFO] [Epoch 034] MSE Loss = 870.077161 | LR = 5.00e-03
[2026-01-26 16:06:30][INFO] [Epoch 035] MSE Loss = 807.870384 | LR = 5.00e-03
[2026-01-26 16:08:50][INFO] [Epoch 036] MSE Loss = 684.960777 | LR = 5.00e-03
[2026-01-26 16:11:10][INFO] [Epoch 037] MSE Loss = 812.954671 | LR = 5.00e-03
[2026-01-26 16:13:31][INFO] [Epoch 038] MSE Loss = 691.295695 | LR = 5.00e-03
[2026-01-26 16:15:49][INFO] [Epoch 039] MSE Loss = 1102.856989 | LR = 5.00e-03
[2026-01-26 16:18:11][INFO] [Epoch 040] MSE Loss = 608.292454 | LR = 5.00e-03
[2026-01-26 16:20:32][INFO] [Epoch 041] MSE Loss = 712.919531 | LR = 5.00e-03
[2026-01-26 16:22:55][INFO] [Epoch 042] MSE Loss = 425.084530 | LR = 5.00e-03
[2026-01-26 16:25:19][INFO] [Epoch 043] MSE Loss = 412.478337 | LR = 5.00e-03
[2026-01-26 16:27:39][INFO] [Epoch 044] MSE Loss = 423.995936 | LR = 5.00e-03
[2026-01-26 16:30:02][INFO] [Epoch 045] MSE Loss = 328.647648 | LR = 5.00e-03
[2026-01-26 16:32:25][INFO] [Epoch 046] MSE Loss = 335.301362 | LR = 5.00e-03
[2026-01-26 16:34:46][INFO] [Epoch 047] MSE Loss = 264.211248 | LR = 5.00e-03
[2026-01-26 16:37:09][INFO] [Epoch 048] MSE Loss = 287.320559 | LR = 5.00e-03
[2026-01-26 16:39:32][INFO] [Epoch 049] MSE Loss = 243.505911 | LR = 5.00e-03
