[2026-01-20 10:38:32][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M02/exp04/train_20260120_103832_gpu4_pid311868.log
[2026-01-20 10:38:32][INFO] 进程 PID: 311868
[2026-01-20 10:38:32][INFO] ========== FCNN-ANNEAL 训练开始 ==========
[2026-01-20 10:38:32][INFO] 使用设备: cuda
[2026-01-20 10:38:32][INFO] 训练参数: {'epochs': 100, 'lr': 0.0005, 'batch_cases': 1, 'points_per_case': 6144, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M02/exp04', 'ckpt_dir': 'checkpoints/M02/exp04'}
[2026-01-20 10:38:32][INFO] 数据集大小: 141 cases
[2026-01-20 10:38:32][INFO] 每 case 采样点数: 6144
[2026-01-20 10:38:34][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-20 10:38:34][INFO] 优化器: AdamW, 初始 lr=0.0005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-20 10:40:53][INFO] [Epoch 001] MSE Loss = 49822.576172 | LR = 5.00e-04
[2026-01-20 10:43:12][INFO] [Epoch 002] MSE Loss = 12698.843480 | LR = 5.00e-04
[2026-01-20 10:45:33][INFO] [Epoch 003] MSE Loss = 9215.784211 | LR = 5.00e-04
[2026-01-20 10:47:52][INFO] [Epoch 004] MSE Loss = 7480.059982 | LR = 5.00e-04
[2026-01-20 10:50:13][INFO] [Epoch 005] MSE Loss = 6599.268425 | LR = 5.00e-04
[2026-01-20 10:52:32][INFO] [Epoch 006] MSE Loss = 6194.086550 | LR = 5.00e-04
[2026-01-20 10:54:54][INFO] [Epoch 007] MSE Loss = 5681.487402 | LR = 5.00e-04
[2026-01-20 10:57:16][INFO] [Epoch 008] MSE Loss = 5429.552127 | LR = 5.00e-04
[2026-01-20 10:59:40][INFO] [Epoch 009] MSE Loss = 5200.032646 | LR = 5.00e-04
[2026-01-20 11:01:59][INFO] [Epoch 010] MSE Loss = 4912.028298 | LR = 5.00e-04
[2026-01-20 11:04:20][INFO] [Epoch 011] MSE Loss = 4697.243695 | LR = 5.00e-04
[2026-01-20 11:06:39][INFO] [Epoch 012] MSE Loss = 4509.111655 | LR = 5.00e-04
[2026-01-20 11:09:01][INFO] [Epoch 013] MSE Loss = 4338.178378 | LR = 5.00e-04
