[2026-01-20 17:41:26][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M02/exp08/train_20260120_174126_gpu3_pid699205.log
[2026-01-20 17:41:26][INFO] 进程 PID: 699205
[2026-01-20 17:41:26][INFO] ========== FCNN-ANNEAL 训练开始 ==========
[2026-01-20 17:41:26][INFO] 使用设备: cuda
[2026-01-20 17:41:26][INFO] 训练参数: {'epochs': 120, 'lr': 0.005, 'batch_cases': 1, 'points_per_case': 400000, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M02/exp08', 'ckpt_dir': 'checkpoints/M02/exp08'}
[2026-01-20 17:41:26][INFO] 数据集大小: 141 cases
[2026-01-20 17:41:26][INFO] 每 case 采样点数: 400000
[2026-01-20 17:41:29][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-20 17:41:29][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-20 17:45:57][INFO] [Epoch 001] MSE Loss = 14611.329862 | LR = 5.00e-03
[2026-01-20 17:50:28][INFO] [Epoch 002] MSE Loss = 5367.695631 | LR = 5.00e-03
[2026-01-20 17:54:58][INFO] [Epoch 003] MSE Loss = 4059.823852 | LR = 5.00e-03
[2026-01-20 17:59:29][INFO] [Epoch 004] MSE Loss = 2963.694744 | LR = 5.00e-03
[2026-01-20 18:04:01][INFO] [Epoch 005] MSE Loss = 2274.777717 | LR = 5.00e-03
[2026-01-20 18:08:28][INFO] [Epoch 006] MSE Loss = 1763.147334 | LR = 5.00e-03
[2026-01-20 18:12:57][INFO] [Epoch 007] MSE Loss = 1734.034526 | LR = 5.00e-03
[2026-01-20 18:17:24][INFO] [Epoch 008] MSE Loss = 1047.564365 | LR = 5.00e-03
[2026-01-20 18:21:49][INFO] [Epoch 009] MSE Loss = 837.387126 | LR = 5.00e-03
[2026-01-20 18:26:21][INFO] [Epoch 010] MSE Loss = 651.539781 | LR = 5.00e-03
[2026-01-20 18:30:55][INFO] [Epoch 011] MSE Loss = 376.838451 | LR = 5.00e-03
[2026-01-20 18:35:24][INFO] [Epoch 012] MSE Loss = 263.887405 | LR = 5.00e-03
[2026-01-20 18:39:57][INFO] [Epoch 013] MSE Loss = 189.999561 | LR = 5.00e-03
