[2026-01-26 14:44:25][INFO] 日志文件创建于: /data/sda/zjc/comsol_pinn/logs/M03/exp09/train_20260126_144425_gpu4_pid3380343.log
[2026-01-26 14:44:25][INFO] 进程 PID: 3380343
[2026-01-26 14:44:25][INFO] ========== FCNN-Fourier 训练开始 ==========
[2026-01-26 14:44:25][INFO] 使用设备: cuda
[2026-01-26 14:44:25][INFO] 训练参数: {'epochs': 150, 'lr': 0.005, 'batch_cases': 10, 'points_per_case': 600000, 'num_workers': 8, 'device': 'cuda', 'log_dir': 'logs/M03/exp09', 'ckpt_dir': 'checkpoints/M03/exp09'}
[2026-01-26 14:44:25][INFO] 数据集大小: 141 cases
[2026-01-26 14:44:25][INFO] 每 case 采样点数: 600000
[2026-01-26 14:44:26][INFO] 模型结构:
SimplePINN(
  (net): Sequential(
    (0): Linear(in_features=7, out_features=128, bias=True)
    (1): SiLU()
    (2): Linear(in_features=128, out_features=128, bias=True)
    (3): SiLU()
    (4): Linear(in_features=128, out_features=1, bias=True)
  )
)
[2026-01-26 14:44:26][INFO] 优化器: AdamW, 初始 lr=0.005, 调度策略: ReduceLROnPlateau(factor=0.5, patience=10)
[2026-01-26 14:46:47][INFO] [Epoch 001] MSE Loss = 57377.903971 | LR = 5.00e-03
[2026-01-26 14:49:09][INFO] [Epoch 002] MSE Loss = 16587.510352 | LR = 5.00e-03
[2026-01-26 14:51:33][INFO] [Epoch 003] MSE Loss = 10056.299023 | LR = 5.00e-03
[2026-01-26 14:53:56][INFO] [Epoch 004] MSE Loss = 7953.224023 | LR = 5.00e-03
[2026-01-26 14:56:20][INFO] [Epoch 005] MSE Loss = 7087.544727 | LR = 5.00e-03
[2026-01-26 14:58:44][INFO] [Epoch 006] MSE Loss = 6082.953385 | LR = 5.00e-03
[2026-01-26 15:01:05][INFO] [Epoch 007] MSE Loss = 5728.508089 | LR = 5.00e-03
[2026-01-26 15:03:25][INFO] [Epoch 008] MSE Loss = 5360.743848 | LR = 5.00e-03
[2026-01-26 15:05:48][INFO] [Epoch 009] MSE Loss = 5013.036654 | LR = 5.00e-03
[2026-01-26 15:08:15][INFO] [Epoch 010] MSE Loss = 4839.853109 | LR = 5.00e-03
[2026-01-26 15:10:40][INFO] [Epoch 011] MSE Loss = 4540.877686 | LR = 5.00e-03
[2026-01-26 15:12:58][INFO] [Epoch 012] MSE Loss = 4523.551758 | LR = 5.00e-03
[2026-01-26 15:15:21][INFO] [Epoch 013] MSE Loss = 4255.947559 | LR = 5.00e-03
[2026-01-26 15:17:40][INFO] [Epoch 014] MSE Loss = 3746.655933 | LR = 5.00e-03
[2026-01-26 15:20:07][INFO] [Epoch 015] MSE Loss = 3588.654134 | LR = 5.00e-03
[2026-01-26 15:22:34][INFO] [Epoch 016] MSE Loss = 2980.094759 | LR = 5.00e-03
[2026-01-26 15:24:55][INFO] [Epoch 017] MSE Loss = 2977.147021 | LR = 5.00e-03
[2026-01-26 15:27:16][INFO] [Epoch 018] MSE Loss = 2675.168408 | LR = 5.00e-03
[2026-01-26 15:29:35][INFO] [Epoch 019] MSE Loss = 2615.240267 | LR = 5.00e-03
[2026-01-26 15:31:56][INFO] [Epoch 020] MSE Loss = 2239.922843 | LR = 5.00e-03
[2026-01-26 15:34:12][INFO] [Epoch 021] MSE Loss = 2221.195662 | LR = 5.00e-03
[2026-01-26 15:36:35][INFO] [Epoch 022] MSE Loss = 2201.141203 | LR = 5.00e-03
[2026-01-26 15:38:56][INFO] [Epoch 023] MSE Loss = 1956.084188 | LR = 5.00e-03
[2026-01-26 15:41:17][INFO] [Epoch 024] MSE Loss = 1875.817354 | LR = 5.00e-03
[2026-01-26 15:43:38][INFO] [Epoch 025] MSE Loss = 1889.514128 | LR = 5.00e-03
[2026-01-26 15:46:03][INFO] [Epoch 026] MSE Loss = 1783.948271 | LR = 5.00e-03
[2026-01-26 15:48:24][INFO] [Epoch 027] MSE Loss = 1830.144120 | LR = 5.00e-03
[2026-01-26 15:50:45][INFO] [Epoch 028] MSE Loss = 1424.360234 | LR = 5.00e-03
[2026-01-26 15:53:05][INFO] [Epoch 029] MSE Loss = 1536.824150 | LR = 5.00e-03
[2026-01-26 15:55:30][INFO] [Epoch 030] MSE Loss = 1353.004264 | LR = 5.00e-03
[2026-01-26 15:57:51][INFO] [Epoch 031] MSE Loss = 1866.631356 | LR = 5.00e-03
[2026-01-26 16:00:12][INFO] [Epoch 032] MSE Loss = 1236.693420 | LR = 5.00e-03
[2026-01-26 16:02:33][INFO] [Epoch 033] MSE Loss = 1049.796659 | LR = 5.00e-03
[2026-01-26 16:04:53][INFO] [Epoch 034] MSE Loss = 1084.296753 | LR = 5.00e-03
[2026-01-26 16:07:13][INFO] [Epoch 035] MSE Loss = 1013.399404 | LR = 5.00e-03
[2026-01-26 16:09:36][INFO] [Epoch 036] MSE Loss = 820.757507 | LR = 5.00e-03
[2026-01-26 16:11:54][INFO] [Epoch 037] MSE Loss = 816.423161 | LR = 5.00e-03
[2026-01-26 16:14:16][INFO] [Epoch 038] MSE Loss = 839.439762 | LR = 5.00e-03
[2026-01-26 16:16:35][INFO] [Epoch 039] MSE Loss = 705.002118 | LR = 5.00e-03
[2026-01-26 16:18:56][INFO] [Epoch 040] MSE Loss = 538.245518 | LR = 5.00e-03
[2026-01-26 16:21:21][INFO] [Epoch 041] MSE Loss = 483.674719 | LR = 5.00e-03
[2026-01-26 16:23:45][INFO] [Epoch 042] MSE Loss = 575.075905 | LR = 5.00e-03
[2026-01-26 16:26:07][INFO] [Epoch 043] MSE Loss = 532.071305 | LR = 5.00e-03
[2026-01-26 16:28:31][INFO] [Epoch 044] MSE Loss = 387.514067 | LR = 5.00e-03
[2026-01-26 16:30:56][INFO] [Epoch 045] MSE Loss = 394.351533 | LR = 5.00e-03
[2026-01-26 16:33:23][INFO] [Epoch 046] MSE Loss = 357.397461 | LR = 5.00e-03
[2026-01-26 16:35:45][INFO] [Epoch 047] MSE Loss = 285.284750 | LR = 5.00e-03
[2026-01-26 16:38:08][INFO] [Epoch 048] MSE Loss = 305.140001 | LR = 5.00e-03
[2026-01-26 16:40:34][INFO] [Epoch 049] MSE Loss = 227.282047 | LR = 5.00e-03
[2026-01-26 16:43:00][INFO] [Epoch 050] MSE Loss = 207.544687 | LR = 5.00e-03
[2026-01-26 16:45:27][INFO] [Epoch 051] MSE Loss = 194.175205 | LR = 5.00e-03
[2026-01-26 16:47:52][INFO] [Epoch 052] MSE Loss = 183.559703 | LR = 5.00e-03
[2026-01-26 16:50:13][INFO] [Epoch 053] MSE Loss = 193.904546 | LR = 5.00e-03
[2026-01-26 16:52:34][INFO] [Epoch 054] MSE Loss = 156.875854 | LR = 5.00e-03
[2026-01-26 16:54:55][INFO] [Epoch 055] MSE Loss = 146.625982 | LR = 5.00e-03
[2026-01-26 16:57:16][INFO] [Epoch 056] MSE Loss = 145.454883 | LR = 5.00e-03
[2026-01-26 16:59:40][INFO] [Epoch 057] MSE Loss = 141.542226 | LR = 5.00e-03
[2026-01-26 17:02:02][INFO] [Epoch 058] MSE Loss = 137.168258 | LR = 5.00e-03
[2026-01-26 17:04:25][INFO] [Epoch 059] MSE Loss = 133.216291 | LR = 5.00e-03
[2026-01-26 17:06:47][INFO] [Epoch 060] MSE Loss = 133.698335 | LR = 5.00e-03
[2026-01-26 17:09:07][INFO] [Epoch 061] MSE Loss = 126.510861 | LR = 5.00e-03
[2026-01-26 17:11:33][INFO] [Epoch 062] MSE Loss = 126.662789 | LR = 5.00e-03
[2026-01-26 17:13:50][INFO] [Epoch 063] MSE Loss = 126.402898 | LR = 5.00e-03
[2026-01-26 17:16:11][INFO] [Epoch 064] MSE Loss = 122.591286 | LR = 5.00e-03
[2026-01-26 17:18:34][INFO] [Epoch 065] MSE Loss = 124.435292 | LR = 5.00e-03
[2026-01-26 17:20:54][INFO] [Epoch 066] MSE Loss = 117.453118 | LR = 5.00e-03
[2026-01-26 17:23:15][INFO] [Epoch 067] MSE Loss = 123.518781 | LR = 5.00e-03
[2026-01-26 17:25:38][INFO] [Epoch 068] MSE Loss = 115.126508 | LR = 5.00e-03
[2026-01-26 17:27:59][INFO] [Epoch 069] MSE Loss = 117.575512 | LR = 5.00e-03
[2026-01-26 17:30:21][INFO] [Epoch 070] MSE Loss = 117.062957 | LR = 5.00e-03
[2026-01-26 17:32:39][INFO] [Epoch 071] MSE Loss = 117.936868 | LR = 5.00e-03
[2026-01-26 17:34:59][INFO] [Epoch 072] MSE Loss = 117.378100 | LR = 5.00e-03
[2026-01-26 17:37:22][INFO] [Epoch 073] MSE Loss = 113.868447 | LR = 5.00e-03
[2026-01-26 17:39:42][INFO] [Epoch 074] MSE Loss = 109.449916 | LR = 5.00e-03
[2026-01-26 17:42:01][INFO] [Epoch 075] MSE Loss = 112.183003 | LR = 5.00e-03
[2026-01-26 17:44:21][INFO] [Epoch 076] MSE Loss = 109.015812 | LR = 5.00e-03
[2026-01-26 17:46:41][INFO] [Epoch 077] MSE Loss = 110.292876 | LR = 5.00e-03
[2026-01-26 17:48:59][INFO] [Epoch 078] MSE Loss = 106.178579 | LR = 5.00e-03
[2026-01-26 17:51:34][INFO] [Epoch 079] MSE Loss = 104.003882 | LR = 5.00e-03
[2026-01-26 17:54:29][INFO] [Epoch 080] MSE Loss = 106.080538 | LR = 5.00e-03
[2026-01-26 17:57:09][INFO] [Epoch 081] MSE Loss = 109.722394 | LR = 5.00e-03
[2026-01-26 17:59:32][INFO] [Epoch 082] MSE Loss = 109.808050 | LR = 5.00e-03
[2026-01-26 18:01:55][INFO] [Epoch 083] MSE Loss = 104.325002 | LR = 5.00e-03
[2026-01-26 18:04:22][INFO] [Epoch 084] MSE Loss = 109.978159 | LR = 5.00e-03
[2026-01-26 18:06:45][INFO] [Epoch 085] MSE Loss = 106.546500 | LR = 5.00e-03
[2026-01-26 18:09:08][INFO] [Epoch 086] MSE Loss = 105.101968 | LR = 5.00e-03
[2026-01-26 18:11:30][INFO] [Epoch 087] MSE Loss = 98.244555 | LR = 5.00e-03
[2026-01-26 18:13:58][INFO] [Epoch 088] MSE Loss = 98.921798 | LR = 5.00e-03
[2026-01-26 18:16:21][INFO] [Epoch 089] MSE Loss = 96.372594 | LR = 5.00e-03
[2026-01-26 18:19:05][INFO] [Epoch 090] MSE Loss = 98.374303 | LR = 5.00e-03
[2026-01-26 18:23:38][INFO] [Epoch 091] MSE Loss = 96.661433 | LR = 5.00e-03
[2026-01-26 18:28:11][INFO] [Epoch 092] MSE Loss = 100.291722 | LR = 5.00e-03
[2026-01-26 18:32:43][INFO] [Epoch 093] MSE Loss = 93.414462 | LR = 5.00e-03
[2026-01-26 18:37:13][INFO] [Epoch 094] MSE Loss = 94.069078 | LR = 5.00e-03
[2026-01-26 18:41:41][INFO] [Epoch 095] MSE Loss = 96.408596 | LR = 5.00e-03
[2026-01-26 18:46:11][INFO] [Epoch 096] MSE Loss = 91.547705 | LR = 5.00e-03
[2026-01-26 18:50:42][INFO] [Epoch 097] MSE Loss = 93.462100 | LR = 5.00e-03
[2026-01-26 18:55:03][INFO] [Epoch 098] MSE Loss = 93.619269 | LR = 5.00e-03
[2026-01-26 18:59:34][INFO] [Epoch 099] MSE Loss = 95.472848 | LR = 5.00e-03
[2026-01-26 19:04:04][INFO] [Epoch 100] MSE Loss = 94.435946 | LR = 5.00e-03
[2026-01-26 19:08:29][INFO] [Epoch 101] MSE Loss = 88.824570 | LR = 5.00e-03
[2026-01-26 19:13:01][INFO] [Epoch 102] MSE Loss = 92.710103 | LR = 5.00e-03
[2026-01-26 19:17:35][INFO] [Epoch 103] MSE Loss = 87.872622 | LR = 5.00e-03
[2026-01-26 19:22:08][INFO] [Epoch 104] MSE Loss = 86.175866 | LR = 5.00e-03
[2026-01-26 19:26:36][INFO] [Epoch 105] MSE Loss = 94.676840 | LR = 5.00e-03
[2026-01-26 19:31:09][INFO] [Epoch 106] MSE Loss = 96.577767 | LR = 5.00e-03
[2026-01-26 19:35:34][INFO] [Epoch 107] MSE Loss = 84.681754 | LR = 5.00e-03
[2026-01-26 19:40:06][INFO] [Epoch 108] MSE Loss = 90.187429 | LR = 5.00e-03
[2026-01-26 19:44:35][INFO] [Epoch 109] MSE Loss = 86.631936 | LR = 5.00e-03
[2026-01-26 19:49:03][INFO] [Epoch 110] MSE Loss = 90.409585 | LR = 5.00e-03
[2026-01-26 19:53:33][INFO] [Epoch 111] MSE Loss = 83.672583 | LR = 5.00e-03
[2026-01-26 19:58:00][INFO] [Epoch 112] MSE Loss = 86.878468 | LR = 5.00e-03
[2026-01-26 20:02:31][INFO] [Epoch 113] MSE Loss = 88.065372 | LR = 5.00e-03
[2026-01-26 20:06:58][INFO] [Epoch 114] MSE Loss = 84.244257 | LR = 5.00e-03
[2026-01-26 20:11:24][INFO] [Epoch 115] MSE Loss = 85.660012 | LR = 5.00e-03
